0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
POTENCIAL,EVOCADO,INTRA-OPERATÓRIO,-,MONITORIZAÇÃO,CIRÚRGICA,(PE/IO),HCO,HSO,REF,MONITORIZAÇÕESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
TESTE,DE,INCLINAÇÃO,ORTOSTÁTICA,(TILT,TEST),-,COM,DIRETRIZ,DE,UTILIZAÇÃO,VOLTA MARIA,HCO,HSO,REF,PAC,67,MONITORIZAÇÕESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADAPTAÇÃO,E,TREINAMENTO,DE,RECURSOS,ÓPTICOS,VOLTA MARIA,REF,REABILITAÇÃOPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMPUTAÇÃO,(PREPARAÇÃO,DO,COTO,E,TREINAMENTO,PROTÉTICO),VOLTA MARIA,HCO,HSO,REF,REABILITAÇÃOPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOFEEDBACK,COM,EMG,VOLTA MARIA,HCO,HSO,REF,REABILITAÇÃOPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXERCÍCIOS,DE,ORTÓPTICA,VOLTA MARIA,REF,REABILITAÇÃOPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFILTRAÇÃO,DE,PONTO,GATILHO,OU,AGULHAMENTO,SECO,VOLTA MARIA,HCO,HSO,REF,REABILITAÇÃOPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
REABILITACAO,E,REEDUCACAO,DE,SEQÜELAS,EM,TRAUMATISMOS,E,POLITRAUMATIZADOS,VOLTA MARIA,HCO,HSO,REF,REABILITAÇÃOPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
Legenda:,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OD:,Seg.,Odontológica,,,,,,,,,,,,,,,,,,,,,,,,,,
AMB:,Seg.,AmbulatorialHCO:,Seg.,Hospitalar,Com,Obstetrícia,,,,,,,,,,,,,,,,,,,,,,
HSO:,Seg.,Hospitalar,Sem,Obstetrícia,,,,,,,,,,,,,,,,,,,,,,,,
REF:,Plano,ReferênciaPAC:,Procedimento,de,Alta,Complexidade,,,,,,,,,,,,,,,,,,,,,,
DUT:,Diretriz,de,Utilização,,,,,,,,,,,,,,,,,,,,,,,,,
3PROCEDIMENTORN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(alteração)VIGÊNCIA,CUUUUUUUUUUUUUUUUUUUUUUUUUU,VOLTA MARIA,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULORol,de,Procedimentos,e,Eventos,em,Saúde,,,,,,,,,,,,
(RN,"465/2021,",vigente,a,partir,de,"01/04/2021,",e,suas,alterações),,,,,,,,,,,,,,,,,,,
REABILITAÇÃO,LABIRÍNTICA,VOLTA MARIA,HCO,HSO,REF,REABILITAÇÃOPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
REABILITAÇÃO,PERINEAL/VESICO-URETRAL,COM,OU,SEM,BIOFEEDBACK,VOLTA MARIA,HCO,HSO,REF,REABILITAÇÃOPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
REEDUACAÇÃO,E,REABILITAÇÃO,DE,QUEIMADOS,PARA,PREVENÇÃO,DE,SEQUELAS,VOLTA MARIA,HCO,HSO,REF,REABILITAÇÃOPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
REEDUCAÇÃO,E,REABILITAÇÃO,CARDIOVASCULAR,VOLTA MARIA,HCO,HSO,REF,REABILITAÇÃOPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
REEDUCAÇÃO,E,REABILITAÇÃO,DO,SISTEMA,LINFÁTICO,E/OU,VASCULAR,PERIFÉRICO,VOLTA MARIA,HCO,HSO,REF,REABILITAÇÃOPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
REEDUCAÇÃO,E,REABILITAÇÃO,DO,SISTEMA,MÚSCULO-ESQUELÉTICO,POR,DISTÚRBIOS,CONGÊNITOS,OU,,,,,,,,,,,,,,,,,,,
REUMÁTICOSAMB,HCO,HSO,REF,REABILITAÇÃOPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
REEDUCAÇÃO,E,REABILITAÇÃO,NEUROLÓGICA,VOLTA MARIA,HCO,HSO,REF,REABILITAÇÃOPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
REEDUCAÇÃO,E,REABILITAÇÃO,NEURO-MÚSCULO-ESQUELÉTICA,VOLTA MARIA,HCO,HSO,REF,REABILITAÇÃOPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
REEDUCAÇÃO,E,REABILITAÇÃO,NO,RETARDO,DO,DESENVOLVIMENTO,PSICOMOTOR,VOLTA MARIA,HCO,HSO,REF,REABILITAÇÃOPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
REEDUCAÇÃO,E,REABILITAÇÃO,RESPIRATÓRIA,VOLTA MARIA,HCO,HSO,REF,REABILITAÇÃOPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
REEDUCAÇÃO,E,REABILITAÇÃO,TRAUMATO-ORTOPÉDICA,(EXCLUI,TÉCNICAS,CINESIOTERÁPICAS,,,,,,,,,,,,,,,,,,,,,,
ESPECÍFICAS)AMB,HCO,HSO,REF,REABILITAÇÃOPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
REEDUCAÇÃO,E/OU,REABILITAÇÃO,DE,DISTÚRBIOS,CRÂNIO-FACIAIS,VOLTA MARIA,HCO,HSO,REF,REABILITAÇÃOPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
REEDUCAÇÃO,E/OU,REABILITAÇÃO,NOS,PROCESSOS,INFLAMATÓRIOS,PÉLVICOS,VOLTA MARIA,HCO,HSO,REF,REABILITAÇÃOPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTINOTERAPIA,VOLTA MARIA,HCO,HSO,REF,TERAPÊUTICAPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
APLICAÇÃO,DE,CARIOSTÁTICO,(COM,DIRETRIZ,DE,UTILIZAÇÃO),CUUUUUUUUUUUUUUUUUUUUUUUUUU,79,TERAPÊUTICAPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
APLICAÇÃO,DE,HIPOSSENSIBILIZANTE,VOLTA MARIA,HCO,HSO,REF,TERAPÊUTICAPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
APLICAÇÃO,DE,SELANTE,(COM,DIRETRIZ,DE,UTILIZAÇÃO),CUUUUUUUUUUUUUUUUUUUUUUUUUU,80,TERAPÊUTICAPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
APLICAÇÃO,TÓPICA,DE,FLÚOR,CUUUUUUUUUUUUUUUUUUUUUUUUUU,TERAPÊUTICAPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
APLICAÇÃO,TÓPICA,DE,VERNIZ,FLUORETADO,CUUUUUUUUUUUUUUUUUUUUUUUUUU,TERAPÊUTICAPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
Legenda:,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OD:,Seg.,Odontológica,,,,,,,,,,,,,,,,,,,,,,,,,,
AMB:,Seg.,AmbulatorialHCO:,Seg.,Hospitalar,Com,Obstetrícia,,,,,,,,,,,,,,,,,,,,,,
HSO:,Seg.,Hospitalar,Sem,Obstetrícia,,,,,,,,,,,,,,,,,,,,,,,,
REF:,Plano,ReferênciaPAC:,Procedimento,de,Alta,Complexidade,,,,,,,,,,,,,,,,,,,,,,
DUT:,Diretriz,de,Utilização,,,,,,,,,,,,,,,,,,,,,,,,,
4PROCEDIMENTORN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(alteração)VIGÊNCIA,CUUUUUUUUUUUUUUUUUUUUUUUUUU,VOLTA MARIA,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULORol,de,Procedimentos,e,Eventos,em,Saúde,,,,,,,,,,,,
(RN,"465/2021,",vigente,a,partir,de,"01/04/2021,",e,suas,alterações),,,,,,,,,,,,,,,,,,,
BETATERAPIA,VOLTA MARIA,HCO,HSO,REF,PAC,TERAPÊUTICAPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
CARDIOVERSÃO,QUÍMICA,DE,ARRITMIA,PAROXÍSTA,VOLTA MARIA,HCO,HSO,REF,TERAPÊUTICAPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATETERISMO,VESICAL,VOLTA MARIA,HCO,HSO,REF,TERAPÊUTICAPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
CERUMEN,-,REMOÇÃO,VOLTA MARIA,HCO,HSO,REF,TERAPÊUTICAPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRIOTERAPIA,VOLTA MARIA,HCO,HSO,REF,TERAPÊUTICAPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
CURATIVOS,EM,GERAL,COM,OU,SEM,ANESTESIA,VOLTA MARIA,HCO,HSO,REF,TERAPÊUTICAPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
DILATAÇÃO,URETRAL,VOLTA MARIA,HCO,HSO,REF,TERAPÊUTICAPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
DESSENSIBILIZAÇÃO,DENTÁRIA,CUUUUUUUUUUUUUUUUUUUUUUUUUU,TERAPÊUTICAPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESTIMULAÇÃO,ELÉTRICA,TRANSCUTÂNEA,(COM,DIRETRIZ,DE,UTILIZAÇÃO),VOLTA MARIA,HCO,HSO,REF,24,TERAPÊUTICAPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOTOTERAPIA,COM,UVA,(PUVA),PARA,TRATAMENTO,DE,PSORÍASE,OU,VITILIGO,VOLTA MARIA,REF,PAC,TERAPÊUTICAPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSTILAÇÃO,VESICAL,OU,URETRAL,VOLTA MARIA,HCO,HSO,REF,TERAPÊUTICAPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
LESÕES,MÚSCULO,TENDINOSAS,-,TRATAMENTO,INCRUENTO,VOLTA MARIA,HCO,HSO,REF,TERAPÊUTICAPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANEJAMENTO,TÉCNICO,DA,IMUNOTERAPIA,ALÉRGENO,INESPECÍFICA,VOLTA MARIA,HCO,HSO,REF,TERAPÊUTICAPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANEJAMENTO,TÉCNICO,DA,IMUNOTERAPIA,ALÉRGENO-ESPECÍFICA,VOLTA MARIA,HCO,HSO,REF,TERAPÊUTICAPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRIAPISMO,-,TRATAMENTO,NÃO,CIRÚRGICO,VOLTA MARIA,HCO,HSO,REF,TERAPÊUTICAPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
PULSOTERAPIA,VOLTA MARIA,HCO,HSO,REF,TERAPÊUTICAPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
OXIGENOTERAPIA,HIPERBÁRICA,(COM,DIRETRIZ,DE,UTILIZAÇÃO),HCO,HSO,REF,PAC,58,TERAPÊUTICAPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
REDUÇÃO,DE,LUXAÇÃO,DA,ATM,(COM,DIRETRIZ,DE,UTILIZAÇÃO),CUUUUUUUUUUUUUUUUUUUUUUUUUU,VOLTA MARIA,HCO,HSO,REF,96,TERAPÊUTICAPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
REMINERALIZAÇÃO,DENTÁRIA,CUUUUUUUUUUUUUUUUUUUUUUUUUU,TERAPÊUTICAPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
Legenda:,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OD:,Seg.,Odontológica,,,,,,,,,,,,,,,,,,,,,,,,,,
AMB:,Seg.,AmbulatorialHCO:,Seg.,Hospitalar,Com,Obstetrícia,,,,,,,,,,,,,,,,,,,,,,
HSO:,Seg.,Hospitalar,Sem,Obstetrícia,,,,,,,,,,,,,,,,,,,,,,,,
REF:,Plano,ReferênciaPAC:,Procedimento,de,Alta,Complexidade,,,,,,,,,,,,,,,,,,,,,,
DUT:,Diretriz,de,Utilização,,,,,,,,,,,,,,,,,,,,,,,,,
5PROCEDIMENTORN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(alteração)VIGÊNCIA,CUUUUUUUUUUUUUUUUUUUUUUUUUU,VOLTA MARIA,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULORol,de,Procedimentos,e,Eventos,em,Saúde,,,,,,,,,,,,
(RN,"465/2021,",vigente,a,partir,de,"01/04/2021,",e,suas,alterações),,,,,,,,,,,,,,,,,,,
SESSÃO,DE,ACUPUNTURA,VOLTA MARIA,REF,TERAPÊUTICAPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
TERAPIA,AVANÇADA,PARA,O,TRATAMENTO,DA,ATROFIA,MUSCULAR,ESPINHAL,(COM,DIRETRIZ,DE,,,,,,,,,,,,,,,,,
UTILIZAÇÃO)571/2023,10/02/2023,HCO,HSO,REF,PAC,159,TERAPÊUTICAPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
TERAPIA,PARA,DOENÇA,DE,FABRY,CLÁSSICA,(COM,DIRETRIZ,,,,,,,,,,,,,,,,,,,,,
DE,UTILIZAÇÃO)581/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,
599/202412/07/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/03/2024AMB,HCO,HSO,REF,PAC,161,TERAPÊUTICAPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
TERAPIA,COM,ALFACERLIPONASE,PARA,LIPOFUSCINOSE,CEROIDE,NEURONAL,TIPO,2,(CLN2),(COM,DIRETRIZ,,,,,,,,,,,,,,,,,
DE,UTILIZAÇÃO)538/2022,22/10/2022,HCO,HSO,REF,PAC,153,TERAPÊUTICAPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
TERAPIA,IMUNOBIOLÓGICA,"ENDOVENOSA,",INTRAMUSCULAR,OU,SUBCUTÂNEA,(COM,DIRETRIZ,DE,,,,,,,,,,,,,,,,,,,,
UTILIZAÇÃO)AMB,HCO,HSO,REF,PAC,65,TERAPÊUTICAPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
TERAPIA,IMUNOPROFILÁTICA,PARA,O,VÍRUS,SINCICIAL,RESPIRATÓRIO,(VSR),(COM,DIRETRIZ,DE,UTILIZAÇÃO)465/2021,,,,,,,,,,,,,,,,,
624/202401/04/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/02/2025AMB,HCO,HSO,REF,124,TERAPÊUTICAPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARESPROCEDIMENTOS,CLÍNICOS,AMBULATORIAIS,,,,,,,,,,,,,,,,,,,,,,,,,
E,HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,
